"","ASIN","ProductName","ReviewContent","ReviewStar","ProcessedText"
"1535239","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","Doesn’t work for me. The color is brown, and the spray is not fin enough, so always has stain on my pillow and bed sheets",1,"work color brown spray fin enough always stain pillow bed sheet"
"1535247","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I have trouble sleeping. This does work much better than others I have tried. I take between 1 and 3 pills, depending on how I feel",5,"trouble sleep work much better others try take pills depend feel"
"1535250","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","The previous sleep fast dispenser still had 1/3 of the liquid in it but the mechanism to pump it out broke and I couldn't figure out how to repair it, so I had to throw it away.  I had never had that happen before.  Should I have contacted you for a replacement?",5,"previous sleep fast dispenser still liquid mechanism pump break figure repair throw away never happen contact replacement"
"1535259","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","I received this product in May and saw on the bottle it expires in October this year. This is unacceptable to sell almost expired products. You also can't return. I will not be buying again.",1,"receive product may saw bottle expire october year unacceptable sell almost expire products also return buy"
"1535269","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","This oral spray works fast! I am ready to sleep in about 15 minutes. Unfortunately, because the melatonin dosage is so low, I wake up after 5 hours. If I want a full 8 hours sleep I have to take a higher dosage, timed release melatonin pill.",4,"oral spray work fast ready sleep minutes unfortunately melatonin dosage low wake hours want full hours sleep take higher dosage time release melatonin pill"
"1535280","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","It is the most simple, easy to instantly absorb, and effective sleep aid I have ever found. I use 1 or 2 squirts right before I go to bed and I go right to sleep and sleep well throughout the night as a result. And there's not hangover next morning. Thanks for this great product!",5,"simple easy instantly absorb effective sleep aid ever find use squirt right go bed go right sleep sleep well throughout night result hangover next morning thank great product"
"1535292","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","I usually have to double dose on this but it works like a charm on most nights. I wake up slowly but surely and feel fresh enough in no time.",4,"usually double dose work like charm nights wake slowly surely feel fresh enough time"
"1535304","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","I'm sensitive to all meds, so I only used 3 sprays at bedtime (not the recommended 6) and I fell asleep well, and noticed that it helped me get back into sleep easily every time I woke up (which is my biggest issue).",5,"sensitive meds use spray bedtime recommend fell asleep well notice help get back sleep easily every time wake biggest issue"
"1535316","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","Have been using this for some time.  Excellent Product!",5,"use time excellent product"
"1535347","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","This works.",5,"work"
"1535350","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","Without hesitation I would have to say; this sleep aid formula works and does not leave me feeling groggy in the morning when I wake up. Naturelo Natural Sleep Aid works great! Having had trouble sleeping for decades, and have tried other sleep aids that are combined with Melatonin as a supplement, while some leave a bad taste in my mouth and others more expensive, did not seem to provide additional assistance in helping me sleep. I cannot say enough about how good it works.",5,"without hesitation would say sleep aid formula work leave feel groggy morning wake naturelo natural sleep aid work great trouble sleep decades try sleep aid combine melatonin supplement leave bad taste mouth others expensive seem provide additional assistance help sleep cannot say enough good work"
"1535353","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","This works amazing!  Take it about 1 1/2 hrs before bedtime, and you start to feel sleepy, but not the ""drugged"" feel, like nyquil gives you.  Wake up without any funky effects the next morning.  Also give 1 to my 10 yr old son occasionally, and it works great for him as well.",5,"work amaze take hrs bedtime start feel sleepy drug feel like nyquil give wake without funky effect next morning also give yr old son occasionally work great well"
"1535356","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","My boyfriend and I work opposite shifts and it is often difficult to fall asleep - take one capsule and we will have the best sleep ever. Sleep is peaceful and we wake feeling rested! Amazing! We tell everyone about it!",5,"boyfriend work opposite shift often difficult fall asleep take one capsule best sleep ever sleep peaceful wake feel rest amaze tell everyone"
"1535359","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I have been using Naturelo Sleep for over a year.  I have suffered with insomnia for many years, and was on a sleeping pill.  I did not like the side affects, and knew it was not healthy to stay on it long term.  I decided to wean off the pill and ordered the Sleep formula.  Within 2 weeks of using the supplement I was able to get off Lunesta.  For the most part, I am able to fall asleep within 30 minutes of taking the supplement, and stay asleep.  I do have chronic pain issues and have added a magnesium lotion before bed.  It is so nice to know that instead of putting chemicals into my body, I am using a natural, organic product.  I highly recommend this product!",5,"use naturelo sleep year suffer insomnia many years sleep pill like side affect know healthy stay long term decide wean pill order sleep formula within weeks use supplement able get lunesta part able fall asleep within minutes take supplement stay asleep chronic pain issue add magnesium lotion bed nice know instead put chemicals body use natural organic product highly recommend product"
"1535362","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","My doctor stopped prescribing Ambien to me, I was skeptical that these would help, but they have been great! I take one around 9pm and about an hour later I’m ready for sleep and let me say that in Alaska the sun is shining in my room till after 11pm and I can sleep just fine. Plus I wake up refreshed unlike Ambien where I was a bit out of it in the mornings.",5,"doctor stop prescribe ambien skeptical would help great take one around pm hour later ready sleep let say alaska sun shin room till pm sleep fine plus wake refresh unlike ambien bite mornings"
"1535365","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I found I only needed 1 (one) capsule per night though the suggested serving size was 2 per night which left me foggy all morning.  I ordered the bottle of 120 capsules for $24.95.  Now you want to sell me 60 capsules for $23.95.  What the hell????",4,"find need one capsule per night though suggest serve size per night leave foggy morning order bottle capsule want sell capsule hell"
"1535368","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I have always had a difficult time falling and staying asleep. Started this product about a week ago and it has changed my sleep. I fall asleep gently and stay asleep until morning. I am getting more sleep than I have in years. I will definitely reorder",5,"always difficult time fall stay asleep start product week ago change sleep fall asleep gently stay asleep morning get sleep years definitely reorder"
"1535371","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I have tried si many different sleep aids i  cant remember them all...when I found  this Naturelo Sleep I knew I found something that works....Works in 30 minutes easy to swallow, all natural and the sleep was good and no morning grogginess!  Try this one and you will see....it works !",5,"try si many different sleep aid cant remember find naturelo sleep know find something work work minutes easy swallow natural sleep good morning grogginess try one see work"
"1535374","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","This natural sleep aid is the best!! I purchased it for my elderly mom who has sleep problems and this is the first supplement that has really helped.  I am so grateful to Naturelo for providing consumers with such awesome products without artificial ingredients, binders & fillers -- Naturelo is top rate and we are customers for life!!",5,"natural sleep aid best purchase elderly mom sleep problems first supplement really help grateful naturelo provide consumers awesome products without artificial ingredients binders fillers naturelo top rate customers life"
"1535414","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","Works well to compliment a good nice rest. The taste is borderline bitter, but over time I got used to it,",4,"work well compliment good nice rest taste borderline bitter time get use"
"1535427","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","Pretty surprised that it works as well as it does. Just re-ordered.",5,"pretty surprise work well order"
"1535440","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","This product works well to help me sleep, especially when I'm traveling and need to be able to wake up at a moment's notice with a clear head!",5,"product work well help sleep especially travel need able wake moment notice clear head"
"1535453","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","Only been taking it 5 days doesn't seem to help me sleep any better but will keep using it so I can see whether I should buy more..sounded great but so far nothing. You have any advice",3,"take days seem help sleep better keep use see whether buy sound great far nothing advice"
"1535466","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","I have found this product easy to use. I really appreciate that I do not have any side effects unlike diphenhydramine. I tried a cheaper alternative spray finding it less effective. I am definitely sticking with Sleep Fast.",5,"find product easy use really appreciate side effect unlike diphenhydramine try cheaper alternative spray find less effective definitely stick sleep fast"
"1535479","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","My second bottle of this stuff, my daughter stole the first one right out from under me, this is the best at knocking the insomnia pest off your shoulder or out of your brain, works fast and long lasting.",5,"second bottle stuff daughter steal first one right best knock insomnia pest shoulder brain work fast long last"
"1535489","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","I have had trouble sleeping since my son was born (he's 16 now) and I lost my mother 8 weeks later.  I saw a sleep specialist who told me that traumatic events can cause a disruptive sleep pattern and if not corrected will continue. I have tried everything: valerian, melatonin and ambien, ambient  worked great until I became addicted to getting 8 hours of sleep and then vivid nightmares. Sleep fast is not perfect for me but most certainly helps. I usual wake up around  2 or 3 in the morning and am up for several hours, this has been the only product that helps me get back to sleep quicker. I do the 6 recommended sprays; 2 at a time under the tongue, wait as long as possible before I swallow,within an hour of going to bed, it's worth a try for the price if you are having trouble.  Give it a full 2 weeks before deciding. Update 11/9/17 don't appreciate the hike in cost, it's been $19.95 for over a year now it's $23.95. If price does not drop back down may find something else. Actually going to try the ""dreampad"" pillow I saw on shark tank",4,"trouble sleep since son bear lose mother weeks later saw sleep specialist tell traumatic events cause disruptive sleep pattern correct continue try everything valerian melatonin ambien ambient work great become addict get hours sleep vivid nightmares sleep fast perfect certainly help usual wake around morning several hours product help get back sleep quicker recommend spray time tongue wait long possible swallow within hour go bed worth try price trouble give full weeks decide update appreciate hike cost year price drop back may find something else actually go try dreampad pillow saw shark tank"
"1535497","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","Works just as good as comparable name brands.  Would def. purchase again!",5,"work good comparable name brand would def purchase"
"1535504","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","Tried it several nights in a row and it worked like a charm - most impressed!",5,"try several nights row work like charm impress"
"1535508","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","This works so well with no sleepiness in the morning time.  You fall asleep like normal and sleep through the night, you don't feel overly sleepy and we take it about 30 min. before bedtime and it works so well each night. I feel better knowing I'm not putting dependent drugs into my body. Everybody needs this!",5,"work well sleepiness morning time fall asleep like normal sleep night feel overly sleepy take min bedtime work well night feel better know put dependent drug body everybody need"
"1535511","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","I was very disappointed with the product.  I Have had trouble falling asleep for years and was hoping this would work.  I was awake most of the night. May I return it? Laurel Hall",1,"disappoint product trouble fall asleep years hop would work awake night may return laurel hall"
"1535514","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I love these.  I take them when I feel anxious and they really help me fall asleep and stay asleep.  Love that they are all natural and non addicting.",5,"love take feel anxious really help fall asleep stay asleep love natural non addict"
"1535517","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","Get it!",5,"get"
"1535520","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I am sleeping like a rock each night.",5,"sleep like rock night"
"1535523","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","Last year I did a great deal of studying the works of Dale Bredesen and others who are providing information on the kinds of daily practices to help the brain stay healthy.  While there are no cures for Alzheimers, they do find that toxins and inflammation do the damage that can result in this frightening disease that is so hard on families.  Having too many ""brain farts"" to ignore, I set out to do what I could -- on multiple fronts. So when I looked for supplements I could trust, I knew I wanted a brand that was very conscientious in the sources of their ingredients, with the strength I needed, and at a price I could still afford.  I'm so happy to have found a review of supplements that put Naturelo at the top, and then to find they have a very full line of products. Sleep is just one of the many products I now order regularly.  It's an important one because getting enough sleep is my biggest weakness.  Even when I miss taking the whole handful of pills I set up to take daily, I do not ever miss taking Sleep, as well as the Naturelo Vitamin D3 (to counter Osteoporosis). I find that even if I don't think I'm ready for bed, the effect of Sleep, taken a half hour before laying down, is that I easily relax -- without any grogginess -- and I'm out.  I wake up easily in the morning. I am really glad I've found this company and recommend these products wholeheartedly.  The sooner in life one starts, the better.",5,"last year great deal study work dale bredesen others provide information kinds daily practice help brain stay healthy cure alzheimers find toxins inflammation damage result frighten disease hard families many brain fart ignore set could multiple front look supplement could trust know want brand conscientious source ingredients strength need price could still afford happy find review supplement put naturelo top find full line products sleep one many products order regularly important one get enough sleep biggest weakness even miss take whole handful pills set take daily ever miss take sleep well naturelo vitamin counter osteoporosis find even think ready bed effect sleep take half hour lay easily relax without grogginess wake easily morning really glad find company recommend products wholeheartedly sooner life one start better"
"1535526","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","great sleepytime vitamin when you dont want anything addictive and just need a good night sleep. No issue waking up in the morning and dont feel like you need it buy once in a while...if stressed or bad week. No issues with my stomach and didnt seem to interfere with any other vitamins I am taking. Peace of mind when you need peace of mind!",5,"great sleepytime vitamin dont want anything addictive need good night sleep issue wake morning dont feel like need buy stress bad week issue stomach didnt seem interfere vitamins take peace mind need peace mind"
"1535529","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","THIS SLEEP AID WORKS GREAT.I HAVE NO COMPLAINTS AT ALL. WORKS BEST FOR ME WHEN I TAKE IT AN HOUR BEFORE GOING TO BED",5,"sleep aid work great complaints work best take hour go bed"
"1535534","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","My mom has a sleeping problem and has issues falling asleep and staying asleep. I came across this one (I take many other Naturelo products) and decided to have my mom try it out. It definitely has made her sleep better and she has noticed significant difference! She falls asleep better and doesn't wake up as much as she used to. She never wanted to take any sleeping aids but this one she agreed to try because of how natural it is! Perfect sleeping aid for anyone who wants to stay away from unhealthy options!",5,"mom sleep problem issue fall asleep stay asleep come across one take many naturelo products decide mom try definitely make sleep better notice significant difference fall asleep better wake much use never want take sleep aid one agree try natural perfect sleep aid anyone want stay away unhealthy options"
"1535540","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I used to use the melatonin ultra from Costco until they discontinued it. I started looking for a replacement with similar ingredients so that hopefully it would work as well. I tried a couple of others that worked ok but my sleep is just poor, so I needed somthing better. The Naturelo sleep formula was exactly what I was looking for. It has helped me sleep so much better and I wake feeling better. I would highly recommend this to anyone looking to improve their sleep.",5,"use use melatonin ultra costco discontinue start look replacement similar ingredients hopefully would work well try couple others work ok sleep poor need somthing better naturelo sleep formula exactly look help sleep much better wake feel better would highly recommend anyone look improve sleep"
"1535549","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I have been using this product for several months now. About an hour before I want to fall asleep, I take one capsule. I notice a huge difference in the quality of my sleep if I do not take Naturelo Sleep. It helps me fall asleep and stay asleep so I wake up feeling refreshed. I will definitely keep using this product.",5,"use product several months hour want fall asleep take one capsule notice huge difference quality sleep take naturelo sleep help fall asleep stay asleep wake feel refresh definitely keep use product"
"1535581","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","It helps some when you wake up in middle of night to go back to sleep.  No magic pill but at least helps a little bit and is natural",3,"help wake middle night go back sleep magic pill least help little bite natural"
"1535593","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","This really works.  I was very skeptical, but I think the spray absorbs into my system faster than tablets and it has a pleasant taste.  It has made falling asleep much easier. One spray leads to instant relaxation.",5,"really work skeptical think spray absorb system faster tablets pleasant taste make fall asleep much easier one spray lead instant relaxation"
"1535606","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","do not notice any difference",2,"notice difference"
"1535620","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","It Worked! Generally all one gets is hype when it comes to advertising. Not with this product. I was very surprised and pleased with its effects. It did everything it promised with no after effects upon waking up. My wife had the same results. I especially like the idea, if interrupted you just spray again and back to sleep you go. Thank you",5,"work generally one get hype come advertise product surprise please effect everything promise effect upon wake wife result especially like idea interrupt spray back sleep go thank"
"1535632","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","This product really delivered! It did what I needed it to do in the time that I needed it done. It worked fast and effectively. I highly recommend this product for anymore that's looking for an all natural, safe, and effective sleep aid.",5,"product really deliver need time need do work fast effectively highly recommend product anymore look natural safe effective sleep aid"
"1535640","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I had high hopes for this product based on reviews but I took it as directed and it did not work for me at all. I will continue to use my regular OTC ZzzQuil which works when I take just one capsule 20-30 minutes before bedtime (don't wait later to go to bed). I make sure I am sitting upright while it takes affect and only take one tablet; ironically, I think the suggested two capsules voids the benefits.",1,"high hop product base review take direct work continue use regular otc zzzquil work take one capsule minutes bedtime wait later go bed make sure sit upright take affect take one tablet ironically think suggest two capsule void benefit"
"1535644","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor",""" Works for me! """,5,"work"
"1535648","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","He says he feels it has helped a little but still has those nights where he is up at 4:00 am and is unable to fall back asleep.",3,"say feel help little still nights unable fall back asleep"
"1535653","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","Does not work, save your money",1,"work save money"
"1535657","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I first purchased this supplement for its all natural ingredients.  This product is the Best by far.  It not only puts you to sleep gently, but I found that the quality of my sleep is much improved.  Because of the natural ingredients there is no groggy feeling the  next morning.  I have tried other brands of Melatonin but this product is the best by far.  I have recommended this product to others who have also experienced positive results.",5,"first purchase supplement natural ingredients product best far put sleep gently find quality sleep much improve natural ingredients groggy feel next morning try brand melatonin product best far recommend product others also experience positive result"
"1535662","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","I agree with other reviewers.  I love this stuff.  I have (had) trouble falling asleep.  It takes about an hour for it to work for me but it really works.  I now sleep really well.  I just reordered my 4th and 5th bottle.",5,"agree reviewers love stuff trouble fall asleep take hour work really work sleep really well reorder th th bottle"
"1535666","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I have struggled with insomnia for years now. I take tylonal PM every night, but that still isn't enough. So I tried this. it definitely helped me sleep. When I was short on money one month, I didn't buy it, and I could tell the difference right away. I was having a hard time falling and staying asleep again. So  I am taking two pills every night, now, along with tylonal pm. It works!",5,"struggle insomnia years take tylonal pm every night still enough try definitely help sleep short money one month buy could tell difference right away hard time fall stay asleep take two pills every night along tylonal pm work"
"1535671","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","Only about a week but it seems to be helping.",5,"week seem help"
"1535674","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","Although it has many things in it to promote sleep, I didnt have as much luck as I thought I would.  Did make me feel a bit tired but I'm a difficult customer when it comes to getting and staying  asleep. Maybe for those that are under 120#, it may work perfectly?!",4,"although many things promote sleep didnt much luck think would make feel bite tire difficult customer come get stay asleep maybe may work perfectly"
"1535679","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","It works well and tastes good; but check with your doctor to determine if Melatonin is compatible with any pharmaceuticals you may be taking.",5,"work well taste good check doctor determine melatonin compatible pharmaceuticals may take"
"1535682","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I struggle with insomnia and have been using Naturelo Sleep supplement for almost a year now. I don't like to take anything that can be habit forming or leave me groggy in the morning. I found the perfect product in Naturelo. It helps me fall asleep in a natural way without a hangover the next morning. I take it about 20-30 minutes before bed. My husband was working night shifts recently and was having trouble sleeping. I gave him Naturelo and he was pleasantly surprised.",5,"struggle insomnia use naturelo sleep supplement almost year like take anything habit form leave groggy morning find perfect product naturelo help fall asleep natural way without hangover next morning take minutes bed husband work night shift recently trouble sleep give naturelo pleasantly surprise"
"1535687","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","This works..knocks me out in 20 mins or less.. however holds an odor of some kind",5,"work knock mins less however hold odor kind"
"1535692","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I have been using this for several months.  I like it because it meets the need that I was using several different products for before.  It is easy for me to swallow and since I have had gastric bypass I cannot take hard tablets.  These capsules meet the need for soft capsules that can dissolve quickly.  I fall asleep easily and sleep well.",5,"use several months like meet need use several different products easy swallow since gastric bypass cannot take hard tablets capsule meet need soft capsule dissolve quickly fall asleep easily sleep well"
"1535696","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","Gave me a stomach ache...but my daughter tolerates it ok.",3,"give stomach ache daughter tolerate ok"
"1535699","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","Seems to be working..",4,"seem work"
"1535710","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","I am sad that it doesn't work for my mother-in-law. I bought this as a gift for her in USA and brought it to my country by travelling 14,000 km.",3,"sad work mother law buy gift usa bring country travel km"
"1535712","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","Very Good!  The only bad thing is that I feel the price should be lower for that amount, or make it bigger for that price.",5,"good bad thing feel price lower amount make bigger price"
